generated_utc,system,profile,paper_portfolio,classification,event_key,experiment_group_id,trade_id,asset,side,timeframe_minutes,opened_at,closed_at,entry_regime,entry_volatility_state,score,confidence,close_reason,net_pnl,normalized_result,metric_unit
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,7f7ebb152fe90ed3fac1|PEPE|LONG|60,7f7ebb152fe90ed3fac1,SHADOW_SCANNER_TOP5_BTC|PEPE|60|2026-07-14T15:00:00+00:00|LONG,PEPE,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T01:00:00+00:00,TREND_UP,NORMAL,6.6115,BUONA,STOP,-10.689459033206056,-1.0689459033206057,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,5bfca43c41dc9b585a2a|ETH|LONG|60,5bfca43c41dc9b585a2a,SHADOW_SCANNER_TOP5_BTC|ETH|60|2026-07-14T13:00:00+00:00|LONG,ETH,LONG,60,2026-07-14T14:14:00+00:00,2026-07-15T13:00:00+00:00,RANGE,NORMAL,7.1939,BUONA,TARGET,21.029345388893688,2.102934538889369,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,385b82606e3437b1d325|AKE|LONG|60,385b82606e3437b1d325,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-15T16:00:00+00:00|LONG,AKE,LONG,60,2026-07-15T17:23:15+00:00,2026-07-15T18:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,7fa09ae13c8fd206c465|HYPE|LONG|60,7fa09ae13c8fd206c465,SHADOW_SCANNER_TOP5_BTC|HYPE|60|2026-07-15T09:00:00+00:00|LONG,HYPE,LONG,60,2026-07-15T10:23:23+00:00,2026-07-16T00:00:00+00:00,TREND_UP,NORMAL,6.8784,BUONA,STOP,-10.837216360254178,-1.0837216360254178,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,a4eb3b7c9f33fcc4a131|ETH|LONG|60,a4eb3b7c9f33fcc4a131,SHADOW_SCANNER_TOP5_BTC|ETH|60|2026-07-15T13:00:00+00:00|LONG,ETH,LONG,60,2026-07-15T14:02:36+00:00,2026-07-16T08:00:00+00:00,TREND_UP,NORMAL,6.7254,BUONA,STOP,-11.042619006814194,-1.1042619006814194,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,4a5b74a6fa8305ab5934|AKE|LONG|60,4a5b74a6fa8305ab5934,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-16T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T01:10:09+00:00,2026-07-16T07:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,ea262009c5d6353c9fb1|SUI|LONG|60,ea262009c5d6353c9fb1,SHADOW_SCANNER_TOP5_BTC|SUI|60|2026-07-14T15:00:00+00:00|LONG,SUI,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T16:00:00+00:00,TREND_UP,NORMAL,6.7631,BUONA,STOP,-10.878857704698293,-1.0878857704698293,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,f3d296bc7570bb6d342c|ZEC|LONG|60,f3d296bc7570bb6d342c,SHADOW_SCANNER_TOP5_BTC|ZEC|60|2026-07-14T22:00:00+00:00|LONG,ZEC,LONG,60,2026-07-14T23:13:20+00:00,2026-07-16T18:00:00+00:00,ALT_ROTATION_UP,NORMAL,8.014,ALTA,STOP,-10.521315448303552,-1.0521315448303552,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,b7549bd1de97a5ddf95d|AKE|LONG|60,b7549bd1de97a5ddf95d,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-16T08:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T09:22:54+00:00,2026-07-16T17:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,620f7e280cfd0208ddd2|XLM|LONG|60,620f7e280cfd0208ddd2,SHADOW_SCANNER_TOP5_BTC|XLM|60|2026-07-16T12:00:00+00:00|LONG,XLM,LONG,60,2026-07-16T13:07:43+00:00,2026-07-16T23:00:00+00:00,TRANSITION,NORMAL,6.3509,BUONA,STOP,-10.720052239789986,-1.0720052239789986,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,8153c951ad51557f395c|ONDO|LONG|60,8153c951ad51557f395c,SHADOW_SCANNER_TOP5_BTC|ONDO|60|2026-07-16T14:00:00+00:00|LONG,ONDO,LONG,60,2026-07-16T15:09:34+00:00,2026-07-16T21:00:00+00:00,TRANSITION,NORMAL,9.2949,ALTA,STOP,-10.425362109434507,-1.0425362109434508,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,431d43928b029c2374e7|AKE|LONG|60,431d43928b029c2374e7,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-17T07:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T08:37:40+00:00,2026-07-17T19:00:00+00:00,RANGE,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,62063b43e31c19d9e817|AKE|LONG|60,62063b43e31c19d9e817,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-17T19:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T20:38:43+00:00,2026-07-17T22:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,fb8781ca9f9cd979fbc9|AKE|LONG|60,fb8781ca9f9cd979fbc9,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-17T22:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T23:28:49+00:00,2026-07-18T05:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,39d82184e96456d15316|ESPORTS|LONG|60,39d82184e96456d15316,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-18T04:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T05:38:29+00:00,2026-07-18T06:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,400a7a9774e3b4349f53|ADA|LONG|60,400a7a9774e3b4349f53,SHADOW_SCANNER_TOP5_BTC|ADA|60|2026-07-18T03:00:00+00:00|LONG,ADA,LONG,60,2026-07-18T04:07:13+00:00,2026-07-18T13:00:00+00:00,TRANSITION,NORMAL,6.4095,BUONA,STOP,-10.894275907592217,-1.0894275907592217,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,34563d6aec6898d78ab2|AKE|LONG|60,34563d6aec6898d78ab2,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-18T10:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T11:08:29+00:00,2026-07-18T14:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,422ea7b57350c37232e8|ESPORTS|LONG|60,422ea7b57350c37232e8,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-18T16:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T17:08:29+00:00,2026-07-18T18:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,21.86666666666669,2.1866666666666688,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,3ae2dd863a21912c44c5|ESPORTS|LONG|60,3ae2dd863a21912c44c5,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-18T18:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T19:08:29+00:00,2026-07-18T20:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,a6f6c1f3b28ae6db01f1|ESPORTS|LONG|60,a6f6c1f3b28ae6db01f1,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-18T20:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T21:08:30+00:00,2026-07-18T22:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,24867d36c522446da70c|AKE|LONG|60,24867d36c522446da70c,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-18T15:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T16:08:30+00:00,2026-07-19T00:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,0d0cd7222513342f3c85|ESPORTS|LONG|60,0d0cd7222513342f3c85,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-18T22:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T23:08:29+00:00,2026-07-19T01:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,38c8767a679835620398|ESPORTS|LONG|60,38c8767a679835620398,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-19T01:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T02:08:29+00:00,2026-07-19T03:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,9afe668fa5f282488d75|BANK|LONG|60,9afe668fa5f282488d75,SHADOW_SCANNER_TOP5_BTC|BANK|60|2026-07-19T03:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T04:08:30+00:00,2026-07-19T09:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,3b9526e08fba8d143ad0|ESPORTS|LONG|60,3b9526e08fba8d143ad0,SHADOW_SCANNER_TOP5_BTC|ESPORTS|60|2026-07-19T03:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T04:08:30+00:00,2026-07-19T11:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,STOP,-10.133333333333324,-1.0133333333333323,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,a7876bacdba418f66ff2|BANK|LONG|60,a7876bacdba418f66ff2,SHADOW_SCANNER_TOP5_BTC|BANK|60|2026-07-19T09:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T10:08:30+00:00,2026-07-19T11:00:00+00:00,ALT_ROTATION_UP,LOW,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,9b558887c6d0b0ea66e2|AKE|LONG|60,9b558887c6d0b0ea66e2,SHADOW_SCANNER_TOP5_BTC|AKE|60|2026-07-19T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-19T01:08:29+00:00,2026-07-19T12:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,02e9cf1c2ab5c0ef754a|BANK|LONG|60,02e9cf1c2ab5c0ef754a,SHADOW_SCANNER_TOP5_BTC|BANK|60|2026-07-19T11:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T12:08:29+00:00,2026-07-19T15:00:00+00:00,ALT_ROTATION_UP,LOW,9.5,ALTA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,SALTATO_DAL_PAPER,c66bd4de24eaffbbd98a|BANK|LONG|60,c66bd4de24eaffbbd98a,SHADOW_SCANNER_TOP5_BTC|BANK|60|2026-07-19T15:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T16:08:29+00:00,2026-07-19T17:00:00+00:00,TREND_UP,LOW,9.5,ALTA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,PRESO_DAL_PAPER,71e39f89cb739fa290a7|ZEC|LONG|60,71e39f89cb739fa290a7,SHADOW_SCANNER_TOP5_BTC|ZEC|60|2026-07-18T14:00:00+00:00|LONG,ZEC,LONG,60,2026-07-18T15:08:30+00:00,2026-07-19T22:00:00+00:00,TRANSITION,NORMAL,6.1529,BUONA,STOP,-10.716836564399536,-1.0716836564399537,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,3b50842f8cf58558bb1f|ZEC|LONG|60,3b50842f8cf58558bb1f,SHADOW_SCANNER_TOP5_LONG|ZEC|60|2026-07-14T13:00:00+00:00|LONG,ZEC,LONG,60,2026-07-14T14:14:00+00:00,2026-07-14T16:00:00+00:00,RANGE,NORMAL,6.5157,BUONA,TARGET,19.388070045000067,1.9388070045000068,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,7f7ebb152fe90ed3fac1|PEPE|LONG|60,7f7ebb152fe90ed3fac1,SHADOW_SCANNER_TOP5_LONG|PEPE|60|2026-07-14T15:00:00+00:00|LONG,PEPE,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T01:00:00+00:00,TREND_UP,NORMAL,6.6115,BUONA,STOP,-10.689459033206056,-1.0689459033206057,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,5bfca43c41dc9b585a2a|ETH|LONG|60,5bfca43c41dc9b585a2a,SHADOW_SCANNER_TOP5_LONG|ETH|60|2026-07-14T13:00:00+00:00|LONG,ETH,LONG,60,2026-07-14T14:14:00+00:00,2026-07-15T12:00:00+00:00,RANGE,NORMAL,7.1939,BUONA,TARGET,19.029349028857595,1.9029349028857596,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,3123dc40b235b27faeaf|ZEC|LONG|60,3123dc40b235b27faeaf,SHADOW_SCANNER_TOP5_LONG|ZEC|60|2026-07-14T16:00:00+00:00|LONG,ZEC,LONG,60,2026-07-14T17:23:04+00:00,2026-07-15T12:00:00+00:00,TREND_UP,NORMAL,7.997,ALTA,TARGET,19.462216869786207,1.9462216869786206,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,dea87fdd4363e444a94a|PEPE|LONG|60,dea87fdd4363e444a94a,SHADOW_SCANNER_TOP5_LONG|PEPE|60|2026-07-15T13:00:00+00:00|LONG,PEPE,LONG,60,2026-07-15T14:02:36+00:00,2026-07-15T16:00:00+00:00,TREND_UP,NORMAL,6.6588,BUONA,STOP,-10.687225592968312,-1.0687225592968312,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,385b82606e3437b1d325|AKE|LONG|60,385b82606e3437b1d325,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-15T16:00:00+00:00|LONG,AKE,LONG,60,2026-07-15T17:23:15+00:00,2026-07-15T18:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,afe8082a2029c138020c|ZEC|LONG|60,afe8082a2029c138020c,SHADOW_SCANNER_TOP5_LONG|ZEC|60|2026-07-15T13:00:00+00:00|LONG,ZEC,LONG,60,2026-07-15T14:02:36+00:00,2026-07-15T19:00:00+00:00,TREND_UP,NORMAL,7.9981,ALTA,STOP,-10.547246903437614,-1.0547246903437615,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,7fa09ae13c8fd206c465|HYPE|LONG|60,7fa09ae13c8fd206c465,SHADOW_SCANNER_TOP5_LONG|HYPE|60|2026-07-15T09:00:00+00:00|LONG,HYPE,LONG,60,2026-07-15T10:23:23+00:00,2026-07-16T00:00:00+00:00,TREND_UP,NORMAL,6.8784,BUONA,STOP,-10.837216360254178,-1.0837216360254178,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,a4eb3b7c9f33fcc4a131|ETH|LONG|60,a4eb3b7c9f33fcc4a131,SHADOW_SCANNER_TOP5_LONG|ETH|60|2026-07-15T13:00:00+00:00|LONG,ETH,LONG,60,2026-07-15T14:02:36+00:00,2026-07-16T08:00:00+00:00,TREND_UP,NORMAL,6.7254,BUONA,STOP,-11.042619006814194,-1.1042619006814194,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,4a5b74a6fa8305ab5934|AKE|LONG|60,4a5b74a6fa8305ab5934,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-16T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T01:10:09+00:00,2026-07-16T07:00:00+00:00,TREND_UP,NORMAL,9.5,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,ea262009c5d6353c9fb1|SUI|LONG|60,ea262009c5d6353c9fb1,SHADOW_SCANNER_TOP5_LONG|SUI|60|2026-07-14T15:00:00+00:00|LONG,SUI,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T16:00:00+00:00,TREND_UP,NORMAL,6.7631,BUONA,STOP,-10.878857704698293,-1.0878857704698293,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,f5af20a4c613e0f3c161|XRP|LONG|60,f5af20a4c613e0f3c161,SHADOW_SCANNER_TOP5_LONG|XRP|60|2026-07-15T16:00:00+00:00|LONG,XRP,LONG,60,2026-07-15T17:23:15+00:00,2026-07-16T17:00:00+00:00,TREND_UP,NORMAL,6.1815,BUONA,STOP,-11.111111111111011,-1.1111111111111012,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,b7549bd1de97a5ddf95d|AKE|LONG|60,b7549bd1de97a5ddf95d,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-16T08:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T09:22:54+00:00,2026-07-16T17:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,620f7e280cfd0208ddd2|XLM|LONG|60,620f7e280cfd0208ddd2,SHADOW_SCANNER_TOP5_LONG|XLM|60|2026-07-16T12:00:00+00:00|LONG,XLM,LONG,60,2026-07-16T13:07:43+00:00,2026-07-16T23:00:00+00:00,TRANSITION,NORMAL,6.3509,BUONA,STOP,-10.720052239789986,-1.0720052239789986,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,8840442549b22df3789f|BTC|LONG|60,8840442549b22df3789f,SHADOW_SCANNER_TOP5_LONG|BTC|60|2026-07-14T20:00:00+00:00|LONG,BTC,LONG,60,2026-07-14T21:07:42+00:00,2026-07-17T00:00:00+00:00,ALT_ROTATION_UP,NORMAL,6.2092,BUONA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,8153c951ad51557f395c|ONDO|LONG|60,8153c951ad51557f395c,SHADOW_SCANNER_TOP5_LONG|ONDO|60|2026-07-16T14:00:00+00:00|LONG,ONDO,LONG,60,2026-07-16T15:09:34+00:00,2026-07-16T21:00:00+00:00,TRANSITION,NORMAL,9.2949,ALTA,STOP,-10.425362109434507,-1.0425362109434508,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,431d43928b029c2374e7|AKE|LONG|60,431d43928b029c2374e7,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-17T07:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T08:37:40+00:00,2026-07-17T14:00:00+00:00,RANGE,NORMAL,9.5,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,SALTATO_DAL_PAPER,308385fb91c8984c0f09|AKE|LONG|60,308385fb91c8984c0f09,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-17T14:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T15:20:34+00:00,2026-07-17T19:00:00+00:00,RANGE,NORMAL,9.5,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,62063b43e31c19d9e817|AKE|LONG|60,62063b43e31c19d9e817,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-17T19:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T20:38:43+00:00,2026-07-17T22:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,fb8781ca9f9cd979fbc9|AKE|LONG|60,fb8781ca9f9cd979fbc9,SHADOW_SCANNER_TOP5_LONG|AKE|60|2026-07-17T22:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T23:28:49+00:00,2026-07-18T04:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,PRESO_DAL_PAPER,39d82184e96456d15316|ESPORTS|LONG|60,39d82184e96456d15316,SHADOW_SCANNER_TOP5_LONG|ESPORTS|60|2026-07-18T04:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T05:38:29+00:00,2026-07-18T06:00:00+00:00,TRANSITION,NORMAL,9.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
