generated_utc,strategy_id,family_id,portfolio,lifecycle_status,record_kind,evolution_score,grade,hall_eligible,closed_trades,matched_pairs,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,validation_status,post_promotion_status,source_evidence_score,validation_score
2026-07-25T23:39:13+00:00,portfolio-10b34d60ef4a5a8f1cbd,shadow-combo-trend-side-regime-guard-v1,SHADOW_COMBO_TREND_SIDE_REGIME_GUARD_V1,BASELINE,PAPER_PORTFOLIO,21.56,E,False,3,0,1.0970713642240184,4.051672776429032,0.6666666666666666,1.078495085742229,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-5bb7ddf8fd6d2b6d7a2b,shadow-1h-fast-v3-nohigh-regime-guard-v1,SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_V1,BASELINE,PAPER_PORTFOLIO,21.5,E,False,6,0,0.6134961052500651,2.6974909095286344,0.6666666666666666,2.1684809095811524,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-78401ccfa49277e71f78,shadow-scanner-top5-btc-tp3-v1,SHADOW_SCANNER_TOP5_BTC_TP3_V1,BASELINE,PAPER_PORTFOLIO,21.44,E,False,9,0,0.6482358939240611,2.8042521206185964,0.6666666666666666,3.2335409107438347,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-64ada8c42abe441d0264,shadow-scanner-top5-btc-guard-btc-le3-v1,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,BASELINE,PAPER_PORTFOLIO,21.43,E,False,6,0,0.7275870435435443,2.838886444632271,0.6666666666666666,2.374003176761823,0,,,0,0.0
2026-07-25T23:39:13+00:00,52488eb5-6e0b-582b-af6c-554a827b004d,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_RANGE_ONLY_V_TP_R200_52488eb5,CANDIDATE,EVOLUTION_STRATEGY,21.41,E,False,0,0,0.0,0.0,0.0,0.0,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,8346046b-2c3b-52d8-817a-30ed576c34c8,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_V1_TP_R200_8346046b,CANDIDATE,EVOLUTION_STRATEGY,21.41,E,False,0,0,0.0,0.0,0.0,0.0,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,89ab3f19-9b25-5fa4-857d-68a480d6b43b,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_G_TP_R200_89ab3f19,CANDIDATE,EVOLUTION_STRATEGY,21.41,E,False,0,0,0.0,0.0,0.0,0.0,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,934590ed-fa46-5672-b8e9-713a79bd8183,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_TP_R200_934590ed,CANDIDATE,EVOLUTION_STRATEGY,21.41,E,False,0,0,0.0,0.0,0.0,0.0,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,portfolio-86541dccbdca123d1372,shadow-scanner-top5-btc-runner25-v1,SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1,BASELINE,PAPER_PORTFOLIO,21.29,E,False,11,0,0.5468799242937595,2.6827391649610783,0.6363636363636364,3.2335409107438347,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-a0ddc7095998cad2c7cf,shadow-scanner-top5-btc,SHADOW_SCANNER_TOP5_BTC,BASELINE,PAPER_PORTFOLIO,21.03,E,False,25,0,0.4643749049347421,2.454085327941062,0.52,3.089134820038061,0,,,0,0.0
