generated_utc,system,profile,paper_portfolio,action,dimension,value,events,win_rate_pct,profit_factor,expectancy,baseline_expectancy,delta_expectancy,metric_unit,confidence
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,PREFERIRE IN CHALLENGER,Fascia score,6–7,48,43.75,1.462254061993753,0.17808722739639635,0.004474170294725347,0.173613057101671,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Fascia score,≥7,10,30.0,0.6530544599130321,-0.23239536523949603,0.004474170294725347,-0.23686953553422138,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,PREFERIRE IN CHALLENGER,Asset,ETH,11,63.63636363636363,1.6615660390853593,0.27493653572378723,-0.09827615334508209,0.37321268906886934,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,HYPE,17,29.411764705882355,0.5581195251761883,-0.26998523005197533,-0.09827615334508209,-0.17170907670689323,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,XRP,10,20.0,0.06074042796946841,-0.8580017672015842,-0.09827615334508209,-0.7597256138565021,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ZEC,19,15.789473684210526,0.21120429913549515,-0.5676042090991925,-0.09827615334508209,-0.4693280557541104,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,PREFERIRE IN CHALLENGER,Asset,COTI,9,55.55555555555556,3.61526154558078,0.5973739376982259,-0.09827615334508209,0.695650091043308,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,23,8.695652173913043,0.2229037398249265,-0.44912150155142305,-0.09827615334508209,-0.35084534820634095,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Lato,SHORT,88,28.40909090909091,0.5456527302270427,-0.2652348117188239,-0.09827615334508209,-0.1669586583737418,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,18,16.666666666666664,0.2712572001784593,-0.49389475445499376,-0.09827615334508209,-0.39561860110991165,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,15,80.0,4.313925991764902,0.7015838706841542,-0.09827615334508209,0.7998600240292363,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Fascia score,≥7,26,19.230769230769234,0.3175219467164157,-0.49217935060311924,-0.09827615334508209,-0.39390319725803713,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ZEC,27,29.629629629629626,0.5851571921394291,-0.26039339245904314,-0.06773239323200797,-0.19266099922703517,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,XRP,14,21.428571428571427,0.15218747444281056,-0.7608175888174599,-0.06773239323200797,-0.6930851955854519,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,BANK,33,42.42424242424242,1.3595391701584325,0.16661578279190056,-0.06773239323200797,0.23434817602390853,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,AKE,15,46.666666666666664,1.4574258351976779,0.21738579984134593,-0.06773239323200797,0.2851181930733539,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BTC,8,37.5,0.5170415812971556,-0.34497029907345933,-0.06773239323200797,-0.27723790584145136,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,PEPE,11,45.45454545454545,1.521705345684039,0.21724707704410273,-0.06773239323200797,0.2849794702761107,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,BEAT,8,50.0,2.2905424493332402,0.33308125950669115,-0.06773239323200797,0.4008136527386991,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,ETH,11,63.63636363636363,1.6615660390853593,0.27493653572378723,-0.06773239323200797,0.3426689289557952,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,COTI,9,55.55555555555556,3.61526154558078,0.5973739376982259,-0.06773239323200797,0.6651063309302339,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,23,8.695652173913043,0.2229037398249265,-0.44912150155142305,-0.06773239323200797,-0.3813891083194151,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,TREND_UP,68,25.0,0.5376251065392367,-0.2599145876470674,-0.06773239323200797,-0.1921821944150594,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,36,19.444444444444446,0.34120693006359776,-0.47534736676242634,-0.06773239323200797,-0.40761497353041837,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,15,80.0,4.313925991764902,0.7015838706841542,-0.06773239323200797,0.7693162639161621,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NOHIGH_CAP75_V1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Fascia score,≥7,38,26.31578947368421,0.4943049239379974,-0.35184046113179873,-0.06773239323200797,-0.28410806789979076,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,XRP,18,38.88888888888889,0.5261725946841764,-0.3030560234243169,-0.13257857232930612,-0.1704774510950108,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,DOGE,15,20.0,0.29398066138653395,-0.5020697253803851,-0.13257857232930612,-0.36949115305107894,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BTC,11,36.36363636363637,0.3950433620249991,-0.439968463981819,-0.13257857232930612,-0.30738989165251285,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Asset,COTI,11,45.45454545454545,1.8200568784350692,0.30442457235188525,-0.13257857232930612,0.4370031446811914,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,22,9.090909090909092,0.2626909977790449,-0.37802096374315447,-0.13257857232930612,-0.24544239141384835,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Asset,CYS,9,44.44444444444444,1.7297005444371965,0.16778665423925004,-0.13257857232930612,0.30036522656855613,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Asset,HEI,10,40.0,1.930065065084723,0.28648145166827393,-0.13257857232930612,0.41906002399758,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Asset,TUT,11,63.63636363636363,2.189091038873167,0.4393586875537237,-0.13257857232930612,0.5719372598830298,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,77,20.77922077922078,0.3798870872870906,-0.4294021652673272,-0.13257857232930612,-0.2968235929380211,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Regime entrata,TRANSITION,25,44.0,1.543101466162574,0.20815871801461203,-0.13257857232930612,0.34073729034391814,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,17,58.82352941176471,1.9241277545348714,0.339196740870338,-0.13257857232930612,0.47177531319964416,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,XRP,13,15.384615384615385,0.1360007942530977,-0.7685236544592601,-0.08561708026892992,-0.6829065741903302,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,PREFERIRE IN CHALLENGER,Asset,BANK,24,45.83333333333333,1.6058890828823131,0.2568296501328918,-0.08561708026892992,0.3424467304018217,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BTC,9,22.22222222222222,0.33928571428571624,-0.5873015873015835,-0.08561708026892992,-0.5016845070326537,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,PREFERIRE IN CHALLENGER,Asset,AKE,12,58.333333333333336,2.5445346988181776,0.5252552837592527,-0.08561708026892992,0.6108723640281826,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,PREFERIRE IN CHALLENGER,Asset,COTI,10,50.0,2.421542794175212,0.43627874616316564,-0.08561708026892992,0.5218958264320955,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,KOMA,10,30.0,0.6286556094082699,-0.26345044206286994,-0.08561708026892992,-0.17783336179394002,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,GIGGLE,9,11.11111111111111,0.35458884000141805,-0.29940926145606883,-0.08561708026892992,-0.2137921811871389,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,14,14.285714285714285,0.3233814024862874,-0.4430118182166591,-0.08561708026892992,-0.35739473794772914,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,TREND_UP,45,26.666666666666668,0.562999167180227,-0.25455611329407596,-0.08561708026892992,-0.16893903302514604,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,43,23.25581395348837,0.38312396431791673,-0.446064297699621,-0.08561708026892992,-0.3604472174306911,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,PREFERIRE IN CHALLENGER,Regime entrata,RANGE,89,47.19101123595505,1.3436909868603215,0.1537612408415919,-0.08561708026892992,0.23937832111052182,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Volatilità entrata,HIGH,30,23.333333333333332,0.461424457059474,-0.3409246319673101,-0.08561708026892992,-0.25530755169838015,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,11,72.72727272727273,3.0117487615475147,0.5589969395117271,-0.08561708026892992,0.644614019780657,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_SCORE_6_75_V1,SHADOW_1H_FAST_SCORE_6_75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Fascia score,≥7,49,26.53061224489796,0.520957894702683,-0.32324387155847756,-0.08561708026892992,-0.23762679128954764,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ZEC,27,25.925925925925924,0.5002854535484019,-0.31390914876578907,-0.1461284535417399,-0.16778069522404918,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Asset,PEPE,14,42.857142857142854,1.2904775552442935,0.16103236471891624,-0.1461284535417399,0.3071608182606561,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ADA,25,32.0,0.5517842007120671,-0.29646201220892265,-0.1461284535417399,-0.15033355866718276,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Asset,AKE,22,36.36363636363637,1.4140822421261219,0.21128455517734876,-0.1461284535417399,0.35741300871908865,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,DOGE,14,14.285714285714285,0.2119571158673868,-0.5991563115705848,-0.1461284535417399,-0.45302785802884493,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BTC,10,40.0,0.45347118138528447,-0.37476261847866177,-0.1461284535417399,-0.22863416493692187,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Asset,COTI,9,44.44444444444444,3.137199455484707,0.4910085482901409,-0.1461284535417399,0.6371370018318808,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,22,9.090909090909092,0.19953167796509122,-0.4104029730140489,-0.1461284535417399,-0.26427451947230896,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Asset,HEI,9,44.44444444444444,2.1407860421317344,0.26195827634136115,-0.1461284535417399,0.408086729883101,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Asset,TUT,10,60.0,2.4390063279944965,0.5848702093265568,-0.1461284535417399,0.7309986628682966,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,75,20.0,0.41825179511852534,-0.3976262880471847,-0.1461284535417399,-0.25149783450544483,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Regime entrata,TRANSITION,25,40.0,1.54805529194327,0.20887260712200706,-0.1461284535417399,0.3550010606637469,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,18,55.55555555555556,2.1899562865308,0.47949310286380054,-0.1461284535417399,0.6256215564055404,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V2,SHADOW_1H_FAST_V2,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ADA,9,11.11111111111111,0.20726975848872192,-0.5982471325038338,-0.24278909126436782,-0.35545804123946595,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V2,SHADOW_1H_FAST_V2,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_UP,8,25.0,0.2432623539522527,-0.6211390259070799,-0.24278909126436782,-0.3783499346427121,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,PREFERIRE IN CHALLENGER,Asset,ESPORTS,12,41.66666666666667,1.4594240837696328,0.1949999999999998,-0.11510082272170188,0.3101008227217017,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,ZEC,28,28.57142857142857,0.5603789472345255,-0.28057478457941226,-0.11510082272170188,-0.16547396185771038,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,DOGE,15,20.0,0.29393546613513705,-0.5021790676924307,-0.11510082272170188,-0.38707824497072885,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,SOL,14,28.57142857142857,0.5798133514415059,-0.2810033890784328,-0.11510082272170188,-0.16590256635673092,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,PREFERIRE IN CHALLENGER,Asset,COTI,10,50.0,2.4216381861193894,0.43630802243818917,-0.11510082272170188,0.5514088451598911,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BLESS,19,10.526315789473683,0.28938485229882127,-0.38294754070868203,-0.11510082272170188,-0.2678467179869801,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,PREFERIRE IN CHALLENGER,Asset,TUT,11,63.63636363636363,2.189091038873167,0.4393586875537237,-0.11510082272170188,0.5544595102754256,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Lato,SHORT,162,26.543209876543212,0.5301696938229011,-0.2794150893313884,-0.11510082272170188,-0.16431426660968654,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,TREND_UP_HIGH_VOL,20,25.0,0.4911438432185584,-0.3615607593312745,-0.11510082272170188,-0.24645993660957263,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Regime entrata,ALT_ROTATION_DOWN,74,20.27027027027027,0.37186458149016843,-0.4268795728233933,-0.11510082272170188,-0.3117787501016914,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,PREFERIRE IN CHALLENGER,Volatilità entrata,LOW,21,61.904761904761905,2.2541200829239942,0.4330401823177915,-0.11510082272170188,0.5481410050394934,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,Rapida 1H V3 Filtered,SHADOW_1H_FAST_V3,RIDURRE / ESCLUDERE IN CHALLENGER,Volatilità entrata,HIGH,59,23.728813559322035,0.4631534266256777,-0.34094861861364223,-0.11510082272170188,-0.22584779589194034,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_V3_CAP75_V1,SHADOW_1H_FAST_V3_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,XRP,15,26.666666666666668,0.2827134811404061,-0.5529535590867699,-0.11214099944859335,-0.44081255963817656,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_V3_CAP75_V1,SHADOW_1H_FAST_V3_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,AKE,15,46.666666666666664,1.456716952243303,0.21704165011124563,-0.11214099944859335,0.329182649559839,R,MEDIA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_V3_CAP75_V1,SHADOW_1H_FAST_V3_CAP75_V1,PREFERIRE IN CHALLENGER,Asset,BANK,30,43.333333333333336,1.3542855928916204,0.16833600479083424,-0.11214099944859335,0.28047700423942756,R,ALTA
2026-08-09T03:22:41+00:00,MAIN_PAPER_RESEARCH,SHADOW_1H_FAST_V3_CAP75_V1,SHADOW_1H_FAST_V3_CAP75_V1,RIDURRE / ESCLUDERE IN CHALLENGER,Asset,BTC,10,20.0,0.29687500000000167,-0.6428571428571394,-0.11214099944859335,-0.530716143408546,R,MEDIA
