generated_utc,portfolio,portfolio_label,is_main,strategy,strategy_label,equity_eur,balance_eur,unrealized_pnl_eur,month_pnl_eur,monthly_target_eur,target_progress_pct,open_positions,open_margin_eur,open_notional_eur,open_initial_risk_eur,open_stop_risk_eur,closed_trades,unique_market_events,winning_trades,win_rate_pct,profit_factor,expectancy_eur,net_pnl_closed_eur,average_mfe_net_eur,average_mae_net_eur,excursion_sample,average_signed_capture_pct,signed_capture_sample,average_winner_capture_pct,winner_capture_sample,average_profit_giveback_eur,average_profit_giveback_pct_of_mfe,giveback_sample,lost_after_positive_mfe_count,average_profit_retained_pct,profit_retention_sample,max_drawdown_pct
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_REGIME_V1,Combo Adaptive — Trend/Transition,False,combo_adaptive,Combo Adaptive,9869.508105762785,9894.008076621709,-24.499970858923312,-33.77071799991245,3000.0,-1.1256905999970817,4,4759.212035288862,9518.424070577725,197.93341098139302,197.9334109813928,23,23,10,43.47826086956522,0.7879572741383704,-4.281626579573851,-98.47741133019858,41.36615760693707,-30.13191481803125,23,-359.6152876201384,22,50.37608116910447,10,47.69841961642433,459.6152876201384,22,12,50.37608116910447,10,2.1817777548933313
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,Combo Adaptive — Quality7 + Regime,False,combo_adaptive,Combo Adaptive,9613.464797483262,9613.464797483262,0,-183.77187113840773,3000.0,-6.1257290379469245,0,0,0,0,0,16,16,4,25.0,0.3265707590588086,-24.158450157296073,-386.5352025167372,48.85399040579807,-46.38117331612284,16,-359.32421447989526,14,39.67853212410131,4,74.41169992886388,459.3242144798954,14,10,39.67853212410131,4,4.325500486424239
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_LONG_ONLY_V1,Combo Adaptive — Long Only,False,combo_adaptive,Combo Adaptive,9816.155206261612,9813.86939143485,2.2858148267623855,-115.73594128828336,3000.0,-3.857864709609445,5,2447.778875301896,4895.557750603792,148.05464647100965,147.00370532326437,36,36,12,33.33333333333333,0.784592556863163,-5.100242226247372,-183.6087201449054,37.38706444817231,-32.933620811590714,36,-319.48206427946434,36,70.3013748181368,12,42.48730667441968,419.48206427946434,36,24,70.3013748181368,12,4.446602413935417
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_PARTIAL_1R_V1,Combo Adaptive — parziale 1R,False,combo_adaptive,Combo Adaptive,9590.312156070479,9532.877005143488,57.43515092699003,-119.68317791887785,3000.0,-3.989439263962595,7,3628.155860260902,7256.311720521804,146.0275820452662,95.17041381645974,59,59,21,35.59322033898305,0.6197659672811506,-7.884738054039451,-465.1995451883276,30.640754116232742,-28.782724688393017,59,-250.40869984702425,58,54.26152565506723,21,38.13206189084417,350.40869984702425,58,37,54.26152565506723,21,6.070169100924923
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_PARTIAL_1R_V1,Combo Adaptive — Quality7 + Regime + parziale 1R,False,combo_adaptive,Combo Adaptive,9735.924963853748,9735.924963853748,0,-186.11283086395088,3000.0,-6.203761028798362,0,0,0,0,0,16,16,6,37.5,0.5238315258682754,-16.504689759140625,-264.07503614625,49.04075454782411,-46.70319392158327,16,-348.00443472544634,14,48.085665606018864,6,65.80994308453786,448.0044347254464,14,8,48.085665606018864,6,3.1067603781843163
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_RUNNER25_V1,Combo Adaptive — 75% a 2R + runner 25% a 3R,False,combo_adaptive,Combo Adaptive,9862.321503040825,9803.599323738348,58.72217930247643,-209.50661810589736,3000.0,-6.983553936863246,7,3712.262328296551,7424.524656593102,149.45936084574987,97.45763323135618,65,65,22,33.84615384615385,0.8479786717006245,-2.9917142153156466,-194.46142399551704,39.255439165313604,-28.267854790522435,65,-325.5290289191039,62,61.306905884513206,22,42.17798349951811,425.5290289191039,62,40,61.306905884513206,22,6.251204323168399
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_TP3_V1,Combo Adaptive — target pieno 3R,False,combo_adaptive,Combo Adaptive,9678.076572731068,9620.451423557844,57.625149173222795,-205.52464015965415,3000.0,-6.850821338655138,7,3642.910957652462,7285.821915304924,146.6672059241448,95.63695897759864,46,46,15,32.608695652173914,0.6306733795520948,-8.209685928365865,-377.64555270482975,40.27933769380188,-31.517090524959322,46,-386.79205440386323,44,49.32846909558059,15,49.21284128633968,486.79205440386335,44,29,49.32846909558059,15,6.251204323168398
2026-08-14T11:13:40+00:00,SHADOW_BTC_EMA_1H,Btc Ema 1H,False,ema_trend_following,Trend following EMA,9926.33135042266,9859.667059232108,66.66429119055242,67.66385053429804,3000.0,2.255461684476601,1,1141.0494791537456,3423.148437461237,49.29333749944181,0.0,7,7,2,28.57142857142857,0.475059842023687,-20.190357158804854,-141.33250011163398,34.470555959390005,-52.376858172075494,7,-808.2592398641578,7,77.87564942665539,2,54.660913118194856,908.2592398641576,7,5,77.87564942665539,2,1.719902782258525
2026-08-14T11:13:40+00:00,SHADOW_BTC_EMA_4H,Btc Ema 4H,False,ema_trend_following,Trend following EMA,9988.725287208417,9950.678698498225,38.046588710191905,38.043761812030425,3000.0,1.2681253937343475,1,1413.4490803119866,2826.898160623973,49.75340762698193,49.75340762698211,1,1,0,0.0,0.0,-49.31847460361451,-49.31847460361451,51.33690779934706,-48.88648151030984,1,-96.06826105767473,1,0.0,0,100.65538240296158,196.06826105767473,1,1,0.0,0,1.2323476567075564
2026-08-14T11:13:40+00:00,SHADOW_BTC_DONCHIAN_1H,Btc Donchian 1H,False,donchian_breakout,Donchian breakout 20 barre,10057.54045414604,9997.286668241197,60.253785904842466,60.70286259352724,3000.0,2.023428753117575,1,1301.6715614000666,3905.0146842002,49.984187957762565,0.0,5,5,3,60.0,0.9713347083528705,-0.6324816894975079,-3.1624084474875396,49.76517459340349,-43.67287172758158,5,-94.272301951114,5,48.88834642659188,3,50.397656282900996,194.272301951114,5,2,48.88834642659188,3,1.4909276608873983
2026-08-14T11:13:40+00:00,SHADOW_BTC_DONCHIAN_4H,Btc Donchian 4H,False,donchian_breakout,Donchian breakout 20 barre,9930.464958906676,9898.534920801829,31.930038104846147,32.208426569815856,3000.0,1.073614218993862,1,1406.002348343304,2812.004696686608,49.4912826616843,49.49128266168436,2,2,0,0.0,0.0,-50.8717338315691,-101.7434676631382,36.05720274381994,-50.41138909001964,2,-174.19223158126294,2,0.0,0,86.92893657538905,274.19223158126294,2,2,0.0,0,1.8120568545458637
2026-08-14T11:13:40+00:00,SHADOW_BTC_BOLLINGER_1H,Btc Bollinger 1H,False,bollinger_mean_reversion,Bollinger mean reversion,10138.404326883508,10138.404326883508,0,27.441657603707426,3000.0,0.9147219201235809,0,0,0,0,0,5,5,4,80.0,3.4215829918670884,27.680865376701888,138.40432688350944,52.742221506938066,-32.54488922533088,5,-181.91040685559489,5,73.28780976314687,4,25.06135613023617,281.9104068555949,5,1,73.28780976314687,4,0.8483947316646362
2026-08-14T11:13:40+00:00,SHADOW_BTC_BOLLINGER_4H,Btc Bollinger 4H,False,bollinger_mean_reversion,Bollinger mean reversion,10084.117334235,10084.117334235,0,0.0,3000.0,0.0,0,0,0,0,0,1,1,1,100.0,inf,84.11733423499844,84.11733423499844,84.62517675419316,-9.985424935182053,1,99.39989192498844,1,99.39989192498844,1,0.5078425191947247,0.600108075011567,1,0,99.39989192498844,1,0.2997309871377596
